date,product_id,price,competitor_price,quantity_sold,cost_per_unit,promotion_flag,is_weekend,channel,region,year,month,day_of_week,day_of_year,log_quantity,log_price,log_competitor_price,sin_doy,cos_doy,product_A,product_B
2022-07-15,B,144.51,146.39,9,90,0,0,Online,North,2022,7,4,196,2.2082744135228043,4.973348709310239,4.98627429318332,-0.23030567023061196,-0.973118337233262,0,1
2022-07-16,B,132.17,129.99,13,90,1,1,Store,East,2022,7,5,197,2.5726122302071057,4.884088972769716,4.867457524419928,-0.24702218048093527,-0.9690098257244063,0,1
2022-07-17,B,162.93,186.47,9,90,1,1,Store,East,2022,7,6,198,2.2082744135228043,5.093320660714864,5.228270368236002,-0.2636654927280072,-0.9646141756912435,0,1
2022-07-18,B,148.63,156.53,9,90,1,0,Store,North,2022,7,0,199,2.2082744135228043,5.001459996160803,5.053247684900132,-0.2802306751992161,-0.9599326896597445,0,1
2022-07-19,B,146.98,130.88,9,90,1,0,Online,North,2022,7,1,200,2.2082744135228043,4.990296523100725,4.8742808728544365,-0.2967128192734901,-0.9549667548552553,0,1
2022-07-20,B,191.08,184.61,7,90,0,0,Online,West,2022,7,2,201,1.9600947840472698,5.2526921885217615,5.218245491782478,-0.3131070409358267,-0.9497178427914317,0,1
2022-07-21,B,173.07,188.73,7,90,0,0,Store,South,2022,7,3,202,1.9600947840472698,5.153696136936908,5.2403174222500475,-0.3294084822245302,-0.9441875088341994,0,1
2022-07-22,B,137.92,139.99,11,90,0,0,Online,North,2022,7,4,203,2.4069451083182885,4.926673806915383,4.941570991486734,-0.3456123126707333,-0.9383773917408642,0,1
2022-07-23,B,126.04,118.62,10,90,0,1,Online,East,2022,7,5,204,2.312535423847214,4.836599316889074,4.775925106410581,-0.3617137307297674,-0.9322892131745134,0,1
2022-07-24,B,123.6,123.06,12,90,1,1,Store,East,2022,7,6,205,2.4932054526026954,4.817050545023591,4.812672041312344,-0.37770796520396466,-0.9259247771938499,0,1
2022-07-25,B,154.25,161.89,7,90,0,0,Store,South,2022,7,0,206,1.9600947840472698,5.038574662785497,5.086917092253414,-0.39359027665646645,-0.9192859697186105,0,1
2022-07-26,B,112.11,105.16,10,90,0,0,Store,North,2022,7,1,207,2.312535423847214,4.719480532165502,4.655482999861681,-0.4093559588156211,-0.9123747579707274,0,1
2022-07-27,B,162.0,161.27,9,90,1,0,Store,South,2022,7,2,208,2.2082744135228043,5.087596335232384,5.083079978992425,-0.42500033996955394,-0.9051931898913975,0,1
2022-07-28,B,123.2,118.53,8,90,0,0,Online,South,2022,7,3,209,2.0918640616783932,4.81380905109942,4.775166093091409,-0.4405187843504952,-0.8977433935342336,0,1
2022-07-29,B,158.21,151.97,7,90,0,0,Store,South,2022,7,4,210,1.9600947840472698,5.063923264460972,5.023683132945513,-0.455906693508459,-0.8900275764346766,0,1
2022-07-30,B,156.1,148.26,8,90,0,1,Online,South,2022,7,5,211,2.0918640616783932,5.050496827521386,4.998967489228574,-0.47115950767386394,-0.8820480249558535,0,1
2022-07-31,B,110.49,125.94,13,90,0,1,Store,East,2022,7,6,212,2.5726122302071057,4.704925019125084,4.835805603060597,-0.4862727071086902,-0.8738071036110807,0,1
2022-08-01,B,136.22,153.06,11,90,1,0,Store,South,2022,8,0,213,2.4069451083182885,4.914271225813172,5.030830001381775,-0.5012418134457756,-0.8653072543632061,0,1
2022-08-02,B,150.71,172.21,6,90,0,0,Store,South,2022,8,1,214,1.8082887711792655,5.015357460431585,5.1487146623168085,-0.5160623910158526,-0.8565509959010037,0,1
2022-08-03,B,165.2,154.87,7,90,0,0,Online,North,2022,8,2,215,1.9600947840472698,5.107156861086878,5.0425860553280835,-0.5307300481619331,-0.8475409228928312,0,1
2022-08-04,B,168.19,166.64,6,90,0,0,Online,East,2022,8,3,216,1.8082887711792655,5.125094292739341,5.115835796952717,-0.5452404385406507,-0.8382797052177745,0,1
2022-08-05,B,146.51,164.25,8,90,0,0,Online,South,2022,8,4,217,2.0918640616783932,4.987093685513222,5.10138965736472,-0.5595892624101763,-0.828770087174504,0,1
2022-08-06,B,128.75,141.15,11,90,1,1,Online,South,2022,8,5,218,2.4069451083182885,4.857872539543846,4.949823154699498,-0.5737722679043243,-0.8190148866680802,0,1
2022-08-07,B,151.77,139.48,8,90,0,1,Store,South,2022,8,6,219,2.0918640616783932,5.022366216971954,4.93792122180745,-0.5877852522924734,-0.8090169943749472,0,1
2022-08-08,B,157.12,175.96,9,90,1,0,Store,South,2022,8,0,220,2.2082744135228043,5.0570098446061555,5.170256696480519,-0.6016240632249227,-0.7987793728863648,0,1
2022-08-09,B,121.69,139.32,9,90,0,0,Online,East,2022,8,1,221,2.2082744135228043,4.801476827348709,4.9367734454978,-0.6152845999633277,-0.7883050558305253,0,1
2022-08-10,B,118.62,133.17,9,90,0,0,Online,West,2022,8,2,222,2.2082744135228043,4.775925106410581,4.8916265075140535,-0.6287628145958345,-0.7775971469736268,0,1
2022-08-11,B,139.7,144.41,7,90,0,0,Online,East,2022,8,3,223,1.9600947840472698,4.939497266262916,4.972656476138474,-0.6420547132365636,-0.7666588193001592,0,1
2022-08-12,B,155.98,147.2,6,90,0,0,Online,East,2022,8,4,224,1.8082887711792655,5.049727793902352,4.991792206294776,-0.655156357209085,-0.7554933140726804,0,1
2022-08-13,B,141.9,145.7,9,90,0,1,Online,North,2022,8,5,225,2.2082744135228043,4.955122584165997,4.981549713201159,-0.6680638642135333,-0.7441039398713608,0,1
2022-08-14,B,196.89,196.23,7,90,0,1,Online,West,2022,8,6,226,1.9600947840472698,5.282645197153741,5.279287440641231,-0.6807734094770159,-0.7324940716135792,0,1
2022-08-15,B,135.43,135.91,7,90,0,0,Online,North,2022,8,0,227,1.9600947840472698,4.90845490166728,4.911992901967256,-0.6932812268869771,-0.7206671495538615,0,1
2022-08-16,B,115.15,98.72,8,90,0,0,Online,North,2022,8,1,228,2.0918640616783932,4.746235626266694,4.592287560157078,-0.7055836101071774,-0.7086266782644601,0,1
2022-08-17,B,154.76,135.92,6,90,0,0,Online,North,2022,8,2,229,1.8082887711792655,5.041875529832312,4.912066477363677,-0.7176769136759615,-0.6963762255968726,0,1
2022-08-18,B,171.59,146.64,8,90,1,0,Online,South,2022,8,3,230,2.0918640616783932,5.14510791029753,4.987980603531449,-0.7295575540864876,-0.6839194216246105,0,1
2022-08-19,B,156.37,164.9,9,90,1,0,Online,North,2022,8,4,231,2.2082744135228043,5.052224993855419,5.105339229565553,-0.7412220108485957,-0.6712599575675315,0,1
2022-08-20,B,129.45,128.92,8,90,0,1,Store,South,2022,8,5,232,2.0918640616783932,4.8632947061975464,4.859192056947237,-0.7526668275320083,-0.6584015846980489,0,1
2022-08-21,B,183.06,157.35,8,90,0,1,Store,West,2022,8,6,233,2.0918640616783932,5.2098139679566335,5.058472623510416,-0.7638886127905429,-0.64534811322955,0,1
2022-08-22,B,137.32,153.56,9,90,1,0,Store,West,2022,8,0,234,2.2082744135228043,4.922313968589491,5.034091370132597,-0.7748840413670406,-0.6321034111873488,0,1
2022-08-23,B,167.83,154.75,6,90,0,0,Online,West,2022,8,1,235,1.8082887711792655,5.122951562320088,5.041810911564705,-0.7856498550787144,-0.6186714032625032,0,1
2022-08-24,B,116.68,112.0,8,90,0,0,Online,East,2022,8,2,236,2.0918640616783932,4.759435144999521,4.718498871295094,-0.7961828637826154,-0.6050560696488494,0,1
2022-08-25,B,192.42,190.94,6,90,0,0,Store,East,2022,8,3,237,1.8082887711792655,5.259680482933119,5.251959242569887,-0.8064799463209447,-0.5912614448635782,0,1
2022-08-26,B,131.57,129.42,10,90,1,0,Online,West,2022,8,4,238,2.312535423847214,4.879539029377747,4.86306292962912,-0.8165380514459157,-0.5772916165517278,0,1
2022-08-27,B,150.84,139.18,6,90,0,1,Online,South,2022,8,5,239,1.8082887711792655,5.016219672390156,4.935768059416704,-0.8263541987239095,-0.5631507242749187,0,1
2022-08-28,B,143.75,141.15,9,90,0,1,Online,South,2022,8,6,240,2.2082744135228043,4.96807567967746,4.949823154699498,-0.8359254794186365,-0.5488429582847199,0,1
2022-08-29,B,118.94,123.94,7,90,0,0,Store,West,2022,8,0,241,1.9600947840472698,4.778619164278448,4.819797577533961,-0.8452490573530634,-0.5343725582809785,0,1
2022-08-30,B,149.24,135.25,6,90,0,0,Online,South,2022,8,1,242,1.8082887711792655,5.005555748352958,4.907124917726591,-0.8543221697498269,-0.5197438121555157,0,1
2022-08-31,B,144.79,163.44,7,90,0,0,Store,East,2022,8,2,243,1.9600947840472698,4.97528441679333,5.096445950509366,-0.8631421280499115,-0.5049610547215202,0,1
2022-09-01,B,166.4,171.29,5,90,0,0,Store,West,2022,9,3,244,1.62924053973028,5.114394528387108,5.143358026509894,-0.8717063187093218,-0.4900286664290594,0,1
2022-09-02,B,141.53,153.78,6,90,0,0,Online,North,2022,9,4,245,1.8082887711792655,4.952511708745748,5.035523009604034,-0.8800122039735356,-0.4749510720670502,0,1
2022-09-03,B,173.77,183.2,8,90,1,1,Store,South,2022,9,5,246,2.0918640616783932,5.157732585734163,5.21057845224003,-0.888057322629493,-0.4597327394521046,0,1
2022-09-04,B,160.98,152.05,8,90,0,1,Online,East,2022,9,6,247,2.0918640616783932,5.0812801336655875,5.024209414123374,-0.8958392907349089,-0.44437817810461344,0,1
2022-09-05,B,130.88,145.61,8,90,1,0,Store,South,2022,9,0,248,2.0918640616783932,4.8742808728544365,4.980931814722814,-0.9033558023246842,-0.4288919379124841,0,1
2022-09-06,B,168.95,153.43,6,90,0,0,Online,North,2022,9,1,249,1.8082887711792655,5.129602813160299,5.033244436957115,-0.9106046300942162,-0.41327860778290443,0,1
2022-09-07,B,185.33,182.65,7,90,1,0,Online,North,2022,9,2,250,1.9600947840472698,5.222138019809219,5.207571753241291,-0.9175836260593934,-0.3975428142825566,0,1
2022-09-08,B,169.48,158.02,5,90,0,0,Online,West,2022,9,3,251,1.62924053973028,5.132734925758358,5.062721607294587,-0.9242907221930934,-0.3816892202666586,0,1
2022-09-09,B,174.75,175.27,5,90,0,0,Store,East,2022,9,4,252,1.62924053973028,5.163356381113919,5.1663276420850845,-0.9307239310379793,-0.3657225234972692,0,1
2022-09-10,B,128.99,111.21,8,90,0,1,Store,South,2022,9,5,253,2.0918640616783932,4.859734881977045,4.71142030583075,-0.9368813462954315,-0.34964745525122826,0,1
2022-09-11,B,157.54,142.62,7,90,0,1,Online,North,2022,9,6,254,1.9600947840472698,5.059679394275178,4.960183750600158,-0.9427611433904206,-0.33346877891818705,0,1
2022-09-12,B,172.99,195.94,8,90,1,0,Online,East,2022,9,0,255,2.0918640616783932,5.153233789358886,5.277808489916496,-0.9483615800121716,-0.31719128858910595,0,1
2022-09-13,B,172.44,178.21,5,90,0,0,Store,North,2022,9,1,256,1.62924053973028,5.150049349878934,5.182962630185008,-0.9536809966304455,-0.300819807635668,0,1
2022-09-14,B,149.23,154.77,8,90,1,0,Online,West,2022,9,2,257,2.0918640616783932,5.0054887399433765,5.041940143924668,-0.9587178169872964,-0.2843591872810036,0,1
2022-09-15,B,182.53,191.69,7,90,1,0,Store,South,2022,9,3,258,1.9600947840472698,5.206914543074693,5.255879483850069,-0.9634705485641486,-0.26781430516217486,0,1
2022-09-16,B,154.8,138.25,5,90,0,0,Online,North,2022,9,4,259,1.62924053973028,5.042133961155627,4.929063640402444,-0.9679377830240642,-0.25119006388481957,0,1
2022-09-17,B,112.76,123.61,10,90,0,1,Online,West,2022,9,5,260,2.312535423847214,4.7252616662459115,4.817131447899731,-0.9721181966290612,-0.23449138957041052,0,1
2022-09-18,B,167.58,188.09,6,90,0,1,Store,South,2022,9,6,261,1.8082887711792655,5.121460849185141,5.236920571682713,-0.9760105506323682,-0.21772323039653224,0,1
2022-09-19,B,116.32,130.72,7,90,0,0,Online,West,2022,9,0,262,1.9600947840472698,4.756345013785209,4.873057631111693,-0.9796136916454901,-0.20089055513063528,0,1
2022-09-20,B,113.75,104.32,9,90,0,0,Online,South,2022,9,1,263,2.2082744135228043,4.7340030578310595,4.647463098178343,-0.9829265519799822,-0.18399835165767986,0,1
2022-09-21,B,137.27,134.07,7,90,0,0,Store,South,2022,9,2,264,1.9600947840472698,4.921949789263568,4.89836205161347,-0.9859481499638303,-0.1670516255021195,0,1
2022-09-22,B,121.07,120.76,8,90,1,0,Store,South,2022,9,3,265,2.0918640616783932,4.7963688907196484,4.793805104838638,-0.9886775902323404,-0.15005539834465262,0,1
2022-09-23,B,122.89,105.85,6,90,0,0,Store,South,2022,9,4,266,1.8082887711792655,4.811289646296506,4.662022997580874,-0.9911140639934546,-0.13301470653419636,0,1
2022-09-24,B,113.77,126.01,8,90,0,1,Online,South,2022,9,5,267,2.0918640616783932,4.734178866551625,4.836361268881602,-0.9932568492674143,-0.11593459959550066,0,1
2022-09-25,B,175.32,200.3,8,90,1,1,Online,West,2022,9,6,268,2.0918640616783932,5.166612875550609,5.299816242671772,-0.9951053111006974,-0.09882013873287211,0,1
2022-09-26,B,114.64,117.33,10,90,0,0,Online,West,2022,9,0,269,2.312535423847214,4.741796783519916,4.764990477435532,-0.99665890175417,-0.08167639533042288,0,1
2022-09-27,B,110.63,114.7,7,90,0,0,Store,South,2022,9,1,270,1.9600947840472698,4.70619130004682,4.742320024135325,-0.9979171608653922,-0.06450844944931625,0,1
2022-09-28,B,167.52,187.01,7,90,1,0,Store,North,2022,9,2,271,1.9600947840472698,5.121102747122227,5.231162091360629,-0.9988797155850335,-0.04732138832243232,0,1
2022-09-29,B,138.08,131.71,5,90,0,0,Store,North,2022,9,3,272,1.62924053973028,4.9278332273351175,4.880602536010955,-0.9995462806873573,-0.03012030484690836,0,1
2022-09-30,B,165.14,165.3,5,90,0,0,Store,East,2022,9,4,273,1.62924053973028,5.106793598989283,5.107762004826979,-0.9999166586547379,-0.012910296075008843,0,1
2022-10-01,B,139.88,129.09,7,90,0,1,Online,East,2022,10,5,274,1.9600947840472698,4.940784912195175,4.860509835518618,-0.9999907397361901,0.004303538296243821,0,1
2022-10-02,B,129.75,143.84,11,90,1,1,Online,South,2022,10,6,275,2.4069451083182885,4.865609522045998,4.96870157072331,-0.9997685019798909,0.021516097436222233,0,1
2022-10-03,B,141.36,144.29,6,90,0,0,Online,North,2022,10,0,276,1.8082887711792655,4.951309828011441,4.971825163309164,-0.9992500112396835,0.03872228089217399,0,1
2022-10-04,B,162.87,140.94,7,90,0,0,Online,West,2022,10,1,277,1.9600947840472698,5.092952336585469,4.948334267898876,-0.9984354211555643,0.05591699010060302,0,1
2022-10-05,B,187.75,175.74,6,90,1,0,Store,East,2022,10,2,278,1.8082887711792655,5.2351112906442445,5.169005630067697,-0.9973249731081555,0.07309512989807776,0,1
2022-10-06,B,140.54,144.36,6,90,0,0,Online,East,2022,10,3,279,1.8082887711792655,4.945492145764051,4.972310179774588,-0.9959189961471792,0.0902516100310407,0,1
2022-10-07,B,162.21,141.4,6,90,0,0,Online,North,2022,10,4,280,1.8082887711792655,5.088891792062023,4.951592753462473,-0.994217906893952,0.10738134666416306,0,1
2022-10-08,B,139.87,136.44,7,90,0,1,Online,South,2022,10,5,281,1.9600947840472698,4.940713419791213,4.915884957550445,-0.9922222094179324,0.12447926388678869,0,1
2022-10-09,B,183.52,167.29,6,90,0,1,Online,East,2022,10,6,282,1.8082887711792655,5.212323653381061,5.119728833343189,-0.989932495087353,0.141540295217043,0,1
2022-10-10,B,144.89,126.77,6,90,0,0,Online,South,2022,10,0,283,1.8082887711792655,4.97597483383263,4.842374420950636,-0.9873494423939864,0.15855938510313475,0,1
2022-10-11,B,174.89,169.05,6,90,0,0,Online,North,2022,10,1,284,1.8082887711792655,5.1641572048611,5.130194529153895,-0.9844738167520923,0.17553149042142777,0,1
2022-10-12,B,171.12,189.24,8,90,1,0,Online,East,2022,10,2,285,2.0918640616783932,5.14236506477415,5.2430160507629475,-0.9813064702716093,0.19245158197082995,0,1
2022-10-13,B,163.23,185.03,5,90,0,0,Online,West,2022,10,3,286,1.62924053973028,5.095160249165944,5.2205179740936245,-0.9778483415056568,0.20931464596304888,0,1
2022-10-14,B,117.29,112.72,7,90,0,0,Online,North,2022,10,4,287,1.9600947840472698,4.764649500533414,4.724906867590425,-0.9741004551724206,0.22611568550828803,0,1
2022-10-15,B,142.17,121.56,7,90,0,1,Store,West,2022,10,5,288,1.9600947840472698,4.957023524647607,4.800407968048592,-0.970063921851507,0.2428497220959358,0,1
2022-10-16,B,112.39,122.46,8,90,0,1,Online,East,2022,10,6,289,2.0918640616783932,4.721974965530176,4.8077844460498085,-0.965739937654855,0.25951179706979943,0,1
2022-10-17,B,159.6,145.63,6,90,0,0,Store,South,2022,10,0,290,1.8082887711792655,5.072670685015709,4.981069158494489,-0.9611297838723007,0.27609697309746883,0,1
2022-10-18,B,149.63,143.14,6,90,0,0,Store,North,2022,10,1,291,1.8082887711792655,5.008165580195328,4.963823172310452,-0.9562348265919058,0.2926003356333479,0,1
2022-10-19,B,134.35,138.64,7,90,0,0,Store,West,2022,10,2,292,1.9600947840472698,4.9004483350615,4.93188064540735,-0.9510565162951536,0.30901699437494723,0,1
2022-10-20,B,120.47,111.3,8,90,0,0,Online,North,2022,10,3,293,2.0918640616783932,4.791400759278761,4.712229258281499,-0.9455963874271428,0.3253420847119795,0,1
2022-10-21,B,129.77,130.14,8,90,0,0,Online,East,2022,10,4,294,2.0918640616783932,4.8657636527491395,4.8686107940668375,-0.9398560579418953,0.341570769167856,0,1
2022-10-22,B,170.54,167.05,6,90,0,1,Online,West,2022,10,5,295,1.8082887711792655,5.138969873313903,5.118293168802766,-0.9338372288229252,0.35769823883312546,0,1
2022-10-23,B,148.83,162.57,7,90,0,1,Store,East,2022,10,6,296,1.9600947840472698,5.0028047149810675,5.091108678246132,-0.9275416835791965,0.3737197147904692,0,1
2022-10-24,B,148.23,153.58,8,90,0,0,Store,South,2022,10,0,297,2.0918640616783932,4.998765121525769,5.034221603902398,-0.9209712877166346,0.38963044953078774,0,1
2022-10-25,B,152.78,175.33,7,90,0,0,Online,South,2022,10,1,298,1.9600947840472698,5.028998978113214,5.166669912482037,-0.9141279881853337,0.4054257283599973,0,1
2022-10-26,B,159.17,138.69,8,90,1,0,Online,North,2022,10,2,299,2.0918640616783932,5.069972813441763,4.932241226668244,-0.9070138128026362,0.42110087079608916,0,1
2022-10-27,B,172.33,167.07,6,90,0,0,Store,North,2022,10,3,300,1.8082887711792655,5.1494112432934855,5.118412886269687,-0.8996308696522434,0.4366512319560638,0,1
2022-10-28,B,137.18,139.76,7,90,0,0,Online,East,2022,10,4,301,1.9600947840472698,4.921293932071175,4.939926665825801,-0.8919813464595487,0.45207220393230374,0,1
2022-10-29,B,127.76,133.84,7,90,0,1,Online,East,2022,10,5,302,1.9600947840472698,4.850153503906757,4.896645056678569,-0.8840675099433637,0.46735921715800205,0,1
2022-10-30,B,145.49,141.21,7,90,0,1,Online,East,2022,10,6,303,1.9600947840472698,4.980107355727298,4.9502481440811605,-0.8758917051442433,0.48250774176121763,0,1
2022-10-31,B,146.22,155.43,6,90,0,0,Online,South,2022,10,0,304,1.8082887711792655,4.9851123368651695,5.046195469494807,-0.867456354729597,0.4975132889071803,0,1
2022-11-01,B,146.8,126.83,6,90,0,0,Store,East,2022,11,1,305,1.8082887711792655,4.9890711161804155,4.842847607079338,-0.858763958275803,0.5123714121284235,0,1
2022-11-02,B,118.38,109.56,7,90,0,0,Online,South,2022,11,2,306,1.9600947840472698,4.773899789262579,4.696472344394877,-0.8498170915275277,0.5270777086423724,0,1
2022-11-03,B,164.47,184.26,8,90,1,0,Store,West,2022,11,3,307,2.0918640616783932,5.102728182753178,5.216347803680786,-0.8406184056344783,0.5416278206559811,0,1
2022-11-04,B,132.72,127.9,8,90,1,0,Online,West,2022,11,4,308,2.0918640616783932,4.888241645882189,4.851248708584797,-0.8311706263658079,0.5560174366570446,0,1
2022-11-05,B,110.2,96.15,12,90,1,1,Store,East,2022,11,5,309,2.4932054526026954,4.702296896718814,4.565909472034789,-0.8214765533024145,0.5702422926917867,0,1
2022-11-06,B,204.78,210.54,6,90,0,1,Online,North,2022,11,6,310,1.8082887711792655,5.321936232146671,5.349675658823179,-0.8115390590073611,0.5842981736283683,0,1
2022-11-07,B,158.74,163.96,7,90,0,0,Online,North,2022,11,0,311,1.9600947840472698,5.0672676436627295,5.099622495636137,-0.8013610881746769,0.5981809144059159,0,1
2022-11-08,B,125.04,140.92,7,90,0,0,Store,South,2022,11,1,312,1.9600947840472698,4.828633686113221,4.948192353473037,-0.7909456567567774,0.6118864012687242,0,1
2022-11-09,B,161.37,163.14,7,90,0,0,Online,North,2022,11,2,313,1.9600947840472698,5.083699864953261,5.094608727872434,-0.780295851070776,0.6254105729852457,0,1
2022-11-10,B,175.92,170.49,6,90,0,0,Store,South,2022,11,3,314,1.8082887711792655,5.170029346246506,5.13867664397714,-0.7694148268839381,0.6387494220515268,0,1
2022-11-11,B,140.73,131.9,6,90,0,0,Store,East,2022,11,4,315,1.8082887711792655,4.946843161008476,4.882044059723269,-0.7583058084785625,0.6518989958787125,0,1
2022-11-12,B,118.08,125.67,8,90,0,1,Online,West,2022,11,5,316,2.0918640616783932,4.771362360852162,4.833659423627053,-0.7469720876965551,0.6648553979642867,0,1
2022-11-13,B,182.6,167.26,7,90,0,1,Online,West,2022,11,6,317,1.9600947840472698,5.207297968160868,5.11954948795338,-0.7354170229639858,0.6776147890466887,0,1
2022-11-14,B,158.52,168.85,7,90,0,0,Online,South,2022,11,0,318,1.9600947840472698,5.065880768322234,5.129010746831577,-0.7236440382959123,0.690173388242972,0,1
2022-11-15,B,148.78,168.65,8,90,0,0,Online,North,2022,11,1,319,2.0918640616783932,5.002468704763196,5.12782556150766,-0.7116566222817751,0.7025274741691566,0,1
2022-11-16,B,108.0,123.67,7,90,0,0,Online,South,2022,11,2,320,1.9600947840472698,4.68213122712422,4.817616727753966,-0.6994583270516471,0.7146733860429608,0,1
2022-11-17,B,154.68,149.22,9,90,1,0,Online,South,2022,11,3,321,2.2082744135228043,5.041358466739096,5.005421727043368,-0.6870527672236675,0.726607524768565,0,1
2022-11-18,B,168.95,185.8,6,90,0,0,Store,South,2022,11,4,322,1.8082887711792655,5.129602813160299,5.224670826379739,-0.6744436188329457,0.7383263540031063,0,1
2022-11-19,B,192.38,171.56,6,90,0,1,Online,North,2022,11,5,323,1.8082887711792655,5.259472582724469,5.14493305964868,-0.661634618242279,0.749826401204568,0,1
2022-11-20,B,129.14,119.71,7,90,0,1,Online,East,2022,11,6,324,1.9600947840472698,4.860897087198321,4.785072151263279,-0.6486295610349818,0.7611042586607742,0,1
2022-11-21,B,155.75,141.18,7,90,0,0,Online,East,2022,11,0,325,1.9600947840472698,5.048252157667562,4.950035671967326,-0.6354323008901775,0.7721565844991641,0,1
2022-11-22,B,131.19,147.91,8,90,0,0,Online,West,2022,11,1,326,2.0918640616783932,4.876646654092939,4.996603980683279,-0.622046748440868,0.7829801036770625,0,1
2022-11-23,B,166.29,144.76,7,90,1,0,Online,East,2022,11,2,327,1.9600947840472698,5.113733252099823,4.9750771986955415,-0.6084768701151264,0.7935716089521472,0,1
2022-11-24,B,146.49,140.73,9,90,1,0,Online,East,2022,11,3,328,2.2082744135228043,4.9869571667416785,4.946843161008476,-0.594726686960764,0.8039279618328208,0,1
2022-11-25,B,134.27,136.48,8,90,0,0,Store,South,2022,11,4,329,2.0918640616783932,4.899852698084617,4.916178083743369,-0.5808002734538014,0.8140460935082175,0,1
2022-11-26,B,144.97,138.58,11,90,1,1,Online,East,2022,11,5,330,2.4069451083182885,4.976526824462806,4.931447776199235,-0.5667017562911184,0.8239230057575536,0,1
2022-11-27,B,165.57,152.22,7,90,0,1,Store,East,2022,11,6,331,1.9600947840472698,5.10939406611952,5.025326842839245,-0.5524353131676203,0.8335557718385695,0,1
2022-11-28,B,145.19,155.27,8,90,0,0,Store,East,2022,11,0,332,2.0918640616783932,4.978043229495596,5.045165536993078,-0.5380051715382992,0.8429415373547832,0,1
2022-11-29,B,169.77,182.84,7,90,0,0,Online,East,2022,11,1,333,1.9600947840472698,5.134444579822542,5.2086114534635435,-0.5234156073655503,0.8520775211013093,0,1
2022-11-30,B,180.04,160.87,6,90,0,0,Online,East,2022,11,2,334,1.8082887711792655,5.1931790484247315,5.080596585402216,-0.5086709438521042,0.8609610158889945,0,1
2022-12-01,B,135.89,136.98,8,90,0,0,Online,West,2022,12,3,335,2.0918640616783932,4.911845734932406,4.919834929769759,-0.4937755501599774,0.8695893893466109,0,1
2022-12-02,B,142.43,143.09,8,90,0,0,Store,South,2022,12,4,336,2.0918640616783932,4.958850650946495,4.963473802918644,-0.4787338401157883,0.8779600847008883,0,1
2022-12-03,B,189.67,169.99,8,90,0,1,Online,South,2022,12,5,337,2.0918640616783932,5.245285719996231,5.135739611790679,-0.4635502709028512,0.8860706215341377,0,1
2022-12-04,B,137.71,124.74,11,90,1,1,Store,West,2022,12,6,338,2.4069451083182885,4.925150024739034,4.826231571097977,-0.4482293417404106,0.893918596519257,0,1
2022-12-05,B,163.7,170.12,7,90,0,0,Online,South,2022,12,0,339,1.9600947840472698,5.098035484377089,5.136504070385433,-0.4327755925504317,0.9015016841318838,0,1
2022-12-06,B,181.26,154.19,8,90,1,0,Online,East,2022,12,1,340,2.0918640616783932,5.199932464626635,5.038185608183261,-0.41719360261231697,0.9088176373395028,0,1
2022-12-07,B,170.96,186.05,7,90,0,0,Store,West,2022,12,2,341,1.9600947840472698,5.141429611010892,5.226015454792631,-0.4014879892059737,0.9158642882672868,0,1
2022-12-08,B,110.14,105.54,9,90,0,0,Store,North,2022,12,3,342,2.2082744135228043,4.7017522838343355,4.659090027977522,-0.38566340624360745,0.9226395488404875,0,1
2022-12-09,B,172.98,164.62,8,90,1,0,Online,North,2022,12,4,343,2.0918640616783932,5.153175980878366,5.103639787544498,-0.3697245428906732,0.9291414114031743,0,1
2022-12-10,B,161.79,149.78,8,90,0,1,Store,South,2022,12,5,344,2.0918640616783932,5.086299198017246,5.009167550821221,-0.3536761221763721,0.935367949313148,0,1
2022-12-11,B,170.21,148.09,10,90,1,1,Store,South,2022,12,6,345,2.312535423847214,5.137032968819882,4.997820197049412,-0.33752289959411347,0.941317317512847,0,1
2022-12-12,B,157.37,170.43,6,90,0,0,Online,East,2022,12,0,346,1.8082887711792655,5.058599720612773,5.138324655237145,-0.32126966169236515,0.946987753076075,0,1
2022-12-13,B,160.39,164.11,10,90,1,0,Store,West,2022,12,1,347,2.312535423847214,5.077608349349287,5.100536934691537,-0.3049212246562894,0.9523775757303973,0,1
2022-12-14,B,168.41,149.96,8,90,0,0,Online,North,2022,12,2,348,2.0918640616783932,5.126401482467963,5.010368591867711,-0.2884824328806098,0.9574851883550389,0,1
2022-12-15,B,151.22,129.7,12,90,1,0,Store,North,2022,12,3,349,2.4932054526026954,5.018735730130124,4.865224091322398,-0.27195815753410524,0.9623090774541487,0,1
2022-12-16,B,178.15,153.76,7,90,0,0,Online,East,2022,12,4,350,1.9600947840472698,5.182625892051845,5.035392945221982,-0.2553532951161881,0.9668478136052773,0,1
2022-12-17,B,173.31,171.82,11,90,1,1,Online,South,2022,12,5,351,2.4069451083182885,5.155081898461284,5.14644741720991,-0.23867276600594997,0.9711000518829505,0,1
2022-12-18,B,173.49,198.42,10,90,0,1,Online,South,2022,12,6,352,2.312535423847214,5.156119960838237,5.290385996221756,-0.22192151300416674,0.9750645322571945,0,1
2022-12-19,B,174.61,163.12,8,90,0,0,Store,West,2022,12,0,353,2.0918640616783932,5.162554915534036,5.0944861262662,-0.20510449986861926,0.9787400799669153,0,1
